Course Name,Department,CourseNum
ADV CLINICAL PROSTHODONTICS VI,PROS,659
RESEARCH,PROS,691
FOUNDATIONS OF PUB SERV,PSAA,601
NON-GOV ORG MGMT INT,PSAA,603
EMRGNCY MGMT & HMLND SEC,PSAA,604
HOMELAND SEC POL STRAT,PSAA,605
CYBERSEC POLICY ISSUES & OPS,PSAA,608
PUB POLICY FORMATION,PSAA,611
IMMIGRATION & EDUC POLICY,PSAA,613
POLICY ANALYSIS,PSAA,615
U.S. STATE AND LOCAL GOVT,PSAA,617
EDUCATION POLICY,PSAA,618
ECONOMIC ANALYSIS,PSAA,621
PUBLIC FINANCE,PSAA,622
BUDGETING IN PUBLIC SERV,PSAA,623
CONTRACT MANAGEMENT,PSAA,626
LOCAL ECONOMIC DEVELOPMENT,PSAA,627
PROG EVAL IN PUB & NPROF,PSAA,630
MARKETING FOR NONPROFITS,PSAA,631
FISCAL MGMT NONPROFITS,PSAA,632
PHILANTHROPY IN NONPROF,PSAA,633
PUBLIC MANAGEMENT,PSAA,634
GRNT & PROJECT MGMT PUBL,PSAA,636
SOCIAL JUSTICE LDRSP NP ORG,PSAA,639
ORG BEHAVIOR PUBLIC SECTOR,PSAA,641
ETHICS AND PUB POLICY,PSAA,642
FOUND OF NON-PROFIT SECT,PSAA,643
MGMT & LDR OF N-PRFT ORG,PSAA,644
VOLNTEER & HR IN NONPROF,PSAA,649
SOC INNOVATN & ENTREPREN,PSAA,650
HMLND SEC & HMLND DEF,PSAA,651
PROT NATIONS CRIT INFRA,PSAA,652
DOMESTIC INTEL OPER,PSAA,655
FUND HOMELAND SECURITY,PSAA,656
TERRORISM IN TODAYS WORLD,PSAA,657
DISASTER RECOV BUSI CONTINUITY,PSAA,658
NATURAL RESOURCE ECON,PSAA,663
PUB SERV ADMIN CAPSTNE I,PSAA,675
PUB SERV ADMN CAPSTNE II,PSAA,676
DIRECTED STUDIES,PSAA,685
SPTP: CLIMATE & SUSTAINA,PSAA,689
ARCHIV & DOCUM PERF & VIS ART,PVFA,240
PERF VIRT & AUG REAL,PVFA,310
DIRECTED STUDIES,PVFA,485
DIRECTED STUDIES,PVFA,685
FND SKILLS DECODING ELEM STUD,RDNG,351
MLTCTRL INTRDSP LIT MIDG,RDNG,371
RDNG WRTNG IN MIDG CURR,RDNG,372
FND SKILLS LANG COMP ELEM STUD,RDNG,373
RDNG IN MID/SEC GRADES,RDNG,465
RDNG & LANGUAGE ARTS,RDNG,467
ESSEN FOUND LANG LITERACY,RDNG,468
RDNG/LANG ART MTHDS MIDG,RDNG,470
ASSESSMENT IN RDNG,RDNG,473
ASSESS IN RDNG INST MIDG,RDNG,490
ADV LIT TCH LRN ACROSS DISC,RDNG,603
PRACTM LITERACY INTERVENTION,RDNG,605
FOUNDATIONS RDNG INST,RDNG,609
WRITE DEV ASSESS INSTR,RDNG,630
THEORY OF RDNG PROCESS,RDNG,635
RELIGIONS OF THE WORLD,RELS,200
INTRO TO JEWISH STUDIES,RELS,201
HIST OF CHRISTIANITY II,RELS,222
COMMUNICATION RELIGION ARTS,RELS,257
CONTEMPLATION MOD WORLD,RELS,312
INTRO BIBLICAL ARCHAEOL,RELS,317
BIBLE AS LITERATURE,RELS,360
CHRISTIANITY & AMER IDENTITY,RELS,367
RESEARCHING RELIGION,RELS,390
ANTHROPOLOGY OF RELIGION,RELS,403
ANCIENT EGYPT,RELS,436
RELIGIOUS COMMUNICATION,RELS,480
RESEARCH,RELS,491
PARK ECOLOGY & MGMT,RENR,345
ENV IMPACT ANALY RENR,RENR,660
EVENT MGT FINAL ASSESSMENT,RPTS,324
DIRECTED STUDIES,RPTS,485
SPTP: DISNEY OPERATIONS,RPTS,489
EFFECTIVE SKILLS FOR YOUTH DEV,RPTS,671
BEGINNING RUSSIAN I,RUSS,101
BEGINNING RUSSIAN II,RUSS,102
INTERMEDIATE RUSS II,RUSS,202
RUSS CONVERSATION,RUSS,211
SPTP:CONTEMPORARY RUSSIAN FIL,RUSS,289
MASTERPIECES RUSS LIT,RUSS,322
RUSSIAN ART CULTURE II,RUSS,447
DIRECTED STUDIES,RUSS,485
EXPLORE RANGE WILD & FISH MGMT,RWFM,101
CONCEPTS IN APPL PLANT BIOLOGY,RWFM,202
WILDLAND WATERSHED MGMT,RWFM,301
PRIN & PRAC WLDLF & FISH MGMT,RWFM,305
FISH & WLFE LAWS & ADM,RWFM,308
WILDLIFE DISEASES,RWFM,309
VEG SAMPLE METH & DESIGN,RWFM,313
PRIN RANGE MGMT WORLD,RWFM,314
VEGETATION MANAGEMENT,RWFM,317
COMM NATURAL RESOURCES,RWFM,321
RES METHD HUMAN DIM NAT RES,RWFM,336
HUMAN DIM NAT RES MGMT & POL,RWFM,345
RANGE & WILDLIFE ANIMAL NUTR,RWFM,349
WILDLIFE POPULATION DYNAMICS,RWFM,350
GEOG INFO SYS RES MGMT,RWFM,351
POND & SMALL IMPOUNDMENT MGMT,RWFM,371
CONSERVATION NAT RESOURCES,RWFM,375
STUDY ABROAD NATURAL RES: AUS,RWFM,400
AQUATIC ECOSYSTEMS,RWFM,404
TECHNQS OF WLDLFE MGMT,RWFM,408
ECOSYSTEM MANAGEMENT,RWFM,411
ECOLOGY AND SOCIETY,RWFM,420
NATURAL RESOURCES POLICY,RWFM,436
AQUACULTURE I PRINCIPLES PRACT,RWFM,443
FISH HEALTH & DISEASES,RWFM,445
ENVIR IMPACT ASSESSMENT,RWFM,470
PLANT ID UG RANGE MGT EXAM COM,RWFM,480
SENIOR SEMINAR,RWFM,481
INTERNSHIP,RWFM,484
SPTP: BIRD LANGUAGE,RWFM,489
NUTRITION RANGE & WILD ANIMALS,RWFM,649
GEOG INFO SYS RES MGMT,RWFM,651
BUSINESS COMM I,SCMT,300
SOURCING AND PROCUREMENT,SCMT,335
DATA ANALYTICS OPTIMIZATION,SCMT,336
GLOBAL SUPPLY CHAIN MGMT,SCMT,340
BUSINESS PROCESS DESIGN,SCMT,345
OPERATIONS PLAN & CTRL,SCMT,361
HNR-OPERATIONS MANAGEMENT,SCMT,364
SUPPLY CHAIN SECURITY,SCMT,375
LEAN BUSINESS SYSTEMS,SCMT,380
BLOCKCHAIN & AI BUS TRANSFORM,SCMT,390
CYBERSECURITY MANAGEMENT,SCMT,455
INFO SUPPLY CHAIN MGMT,SCMT,465
ENTERPRISE RESOURCE PLAN,SCMT,468
TRANSPORTATION MGMT SYSTEMS,SCMT,469
OPERATIONS MANAGEMENT,SCMT,614
SUPPLY CHAIN MANAGEMENT,SCMT,616
SEMINAR,SCMT,681
RESEARCH,SCMT,691
GLOBAL OPERATIONS,SCMT,705
WORLD FOOD & FIBER CROPS,SCSC,105
RESEARCH,SCSC,291
SOIL SCIENCE,SCSC,301
RECREATIONAL TURF,SCSC,302
HNR-PLANT BREEDING & GENETICS,SCSC,304
HNR-CROP BIOL AND PHYSIOLOGY,SCSC,307
HNR-WATER IN SOIL AND PLANTS,SCSC,309
SL MORPHOLOGY & INTRPT,SCSC,310
SOIL WATER MICROBIOLOGY,SCSC,405
HNR-INTL AG SYSTEMS,SCSC,410
BIOTECH CROP IMPROVEMENT,SCSC,411
BRAZIL AGRIC & FOOD PROD,SCSC,420
ADV TURF ECOL & PHYSIOL,SCSC,428
FORAGE ECOL AND MGMT,SCSC,444
ESS WEED SYS ID MGMT AGRO,SCSC,453
ENVIRON SOIL & WATER SCI,SCSC,455
SENIOR SEMINAR,SCSC,481
INTERNSHIP,SCSC,484
DIRECTED STUDIES,SCSC,485
SPTP: SOIL JUDGING 2,SCSC,489
RESEARCH,SCSC,491
CROP PHYSIOLOGY,SCSC,607
HOST PLANT RESISTANCE,SCSC,610
BRAZIL AGRIC & FOOD PROD: BRA,SCSC,620
LAB QUALITY SYSTEMS,SCSC,629
REG SCI METHOD FOOD SYS,SCSC,636
PLANT BREEDING I,SCSC,641
MOL QUANT GENE PLNT BRED,SCSC,643
FORAGE ECOL AND MGMT,SCSC,644
GENOME EDITING CROP PLANTS,SCSC,647
WEED BIOLOGY & ECOLOGY,SCSC,651
ESS WEED SYS ID MGMT AGRO,SCSC,653
COMPLEX GENOMES,SCSC,654
COMPLEX GENOMES LAB,SCSC,655
ENVIRON SOIL & WATER SCI,SCSC,657
SEMINAR,SCSC,681
PROFESSIONAL INTRNSHIP: IN-AB,SCSC,684
DIRECTED STUDIES,SCSC,685
SPTP: ADVANCED SOIL PHYSICS,SCSC,689
RESEARCH,SCSC,691
EDU EMPLOY ISS SECD SPED,SEFB,420
CLIN TEAC IV STUD TEACH,SEFB,425
SYSTEM SAFETY ENGR,SENG,312
FIRE PROTECTION FAC DES,SENG,422
PROCESS SAFETY ENGR,SENG,455
QRISK ANLYSIS SAFETY ENG,SENG,460
PROCESS SAFETY ENGR,SENG,655
QUANT RISK ANALYSIS,SENG,660
SYSTEM SAFETY ENG,SENG,674
FIRE PROTECTION,SENG,677
SEMINAR,SENG,681
PROF INTERNSHIP: IN-AB,SENG,684
DIRECTED STUDIES,SENG,685
RESEARCH,SENG,691
U.S. MEXICO BORDER,SOCI,203
INTRO TO SOCIOLOGY,SOCI,205
INTRO GENDER & SOCIETY,SOCI,207
SOCI OF TECH & SCIENCE,SOCI,210
SOCIOLOGY OF DEVIANCE,SOCI,211
SOCIAL PROBLEMS,SOCI,214
INTRO TO RACE & ETHNICITY,SOCI,217
METH OF SOC RESEARCH,SOCI,220
CLASSICAL SOCI THEORY,SOCI,230
DIRECTED STUDIES,SOCI,285
CRIMINOLOGY,SOCI,304
SOCIAL CHANGE,SOCI,311
POPULATION & SOCIETY,SOCI,312
SOCIOLOGY OF GENDER,SOCI,316
SOC OF SPORT,SOCI,319
LATINO IMMIGRATION,SOCI,338
ENTREPRENEURIAL PERSPECTIVES,SOCI,376
DEATH AND DYING,SOCI,408
POLITICAL SOCIOLOGY,SOCI,412
SOCIAL MOVEMENTS,SOCI,413
SOCIOLOGY OF EDUCATION,SOCI,415
ADV METH SOC RESEARCH,SOCI,420
MEDICAL SOCIOLOGY,SOCI,425
CONTEMP SOC THEORY,SOCI,430
SOCIAL ENTREPRENEURSHIP,SOCI,450
FIELD EXPERIENCES,SOCI,484
DIRECTED STUDIES,SOCI,485
SPTP:ENVIRONMENTAL JUSTICE,SOCI,489
HNR-RESEARCH,SOCI,491
CONTEMPORARY THEORY,SOCI,615
QUALITATIVE METHOD,SOCI,624
SEM SOC RES: QUANT ANALYSIS,SOCI,631
MIGRATION,SOCI,632
SOC OF CULTURE,SOCI,651
SEM IN CULTURE: MEDICAL,SOCI,657
RACE & ETHNIC GRP RELS,SOCI,660
SOCIOLOGY OF GENDER,SOCI,661
SEMINAR: NEW STUDENTS,SOCI,681
DIRECTED STUDIES,SOCI,685
SPTP: INTERSECTIONALITY,SOCI,689
RESEARCH,SOCI,691
PRIN ACAD & PERSONAL DEV,SOMS,111
DEVELOP & INSTRUCT OTHERS,SOMS,181
FUND INTENTIONAL LDRSHP,SOMS,281
WRKSHP LEADERSHIP ED II,SOMS,381
SEMINAR,SOMS,482
DIRECTED STUDIES,SOMS,485
THINK POPL PUBL HLTH MINDSET,SOPH,601
INV & CNTRL ACUTE PUBL HLTH EV,SOPH,602
FRAMG & PERSUS PUB HLTH PUB SP,SOPH,604
PUBLIC HEALTH CAPSTONE,SOPH,680
ADV PH PRACTICE AND CAP BUILD,SOPH,694
DOCTORAL SEMINAR II,SOPH,698
BEGINNING SPANISH I,SPAN,101
BEGINNING SPANISH II,SPAN,102
INTERMEDIATE SPAN I,SPAN,201
HNR-INTERMEDIATE SPAN II,SPAN,202
INTM SPAN HERITAGE SPEAKERS,SPAN,203
SPANISH FOR HEALTH PROF I,SPAN,208
SPANISH FOR HEALTH PROF II,SPAN,218
ORAL EXPRESSION,SPAN,301
ADVANCED GRAMMAR,SPAN,302
SPAN COMPOSITION,SPAN,303
ADV GRAMMAR HERITAGE SPEAKERS,SPAN,304
BUSINESS SPANISH,SPAN,306
SPAN FOR THE SCIENCES,SPAN,307
ORAL COMM FOR HEALTH PROF,SPAN,318
INTRO TO HISPANIC LIT,SPAN,320
HISPANIC LINGUISTICS,SPAN,352
SPAN ENGL TRANSLATION,SPAN,407
HISP CULTURE THROUGH ART,SPAN,413
SPANISH LANG POETRY,SPAN,421
CONTEMP SPAN & SPAN AMER LIT,SPAN,450
TOPICS IN HISPANIC CULT,SPAN,461
RESEARCH,SPAN,491
PLAN & TEACH EXPLICIT INSTRUCT,SPED,302
INSTR STRAT STU DISABLE,SPED,310
EFF RDNG STUD DIVERS ABIL,SPED,312
EFFEC MATH STR FOR SWD,SPED,314
CLSR MGMT & BEH INTRVNTN I,SPED,316
ASSMT STUDENTS DISABILITIES,SPED,321
METH & ISS LOW INCID DISAB,SPED,414
STDNTS EMO DIS & BEH DIS,SPED,442
ASSESSMNT SCHOOL SETTING,SPED,601
LDRSHP APPL BEHAVIOR ANALYSIS,SPED,605
ADOLE LIT ACROS CONT STUD DISA,SPED,617
CRITCL RESRCH PRACT SPED,SPED,619
OVERVIEW EXCEPTL STDENTS,SPED,621
CONSULTATION IN SPED,SPED,628
FIELD PRACTICUM,SPED,683
DIRECTED STUDIES,SPED,685
SPTP: RSRCH IN FAMILY & SPED,SPED,689
HNR-OLYMPIC STUDIES,SPMT,220
INTRO LDRSHIP IN SPORT ORGS,SPMT,230
OVERVIEW PRACTICES IN SPORT,SPMT,260
HUMAN CAPITAL MGMT IN SPORT,SPMT,262
PROFESSIONAL COMM SPORT INDUS,SPMT,265
SPORT MARKETING,SPMT,270
SPORT MARKETING ISSUES,SPMT,272
DIRECTED STUDIES,SPMT,285
INTRO CULMINATING EXPERIENCE,SPMT,295
SPORT PSYC MGMT & PRACT,SPMT,304
SOC OF SPORT,SPMT,319
APP LDRSHIP SKILLS SPORT ORGS,SPMT,330
DIVERSITY IN SPORT ORGS,SPMT,336
INTNL SPORT BUSINESS,SPMT,337
SPORT GOVERNANCE,SPMT,340
ORGANIZATIONAL ISSUES IN SPORT,SPMT,360
SPORT LEADERSHIP,SPMT,362
FINANCIAL MANAGEMENT IN SPORT,SPMT,364
SPORT FACILITY & EVENT MGMT,SPMT,366
FAN BEHAVIOR IN SPORT,SPMT,370
SALES STRATEGIES IN SPORT ORGS,SPMT,372
STRATEGIC SPORT MARKETING,SPMT,374
UNDERGRADUATE RESEARCH METHODS,SPMT,401
PRE INTERN FIELD EXPER,SPMT,402
PROF PRAC IN SPORT MGMT,SPMT,450
RESEARCH & WRITING CULM EXPER,SPMT,455
SPORT BUSINESS PLANNING,SPMT,460
LEADERSHIP APP IN SPORT,SPMT,462
APP MKTG STRATEGIES IN SPORT,SPMT,470
DATA ANALYS PROB SOLV IN SPORT,SPMT,472
SEMINAR IN CAPSTONE,SPMT,481
PRAC COTTON BOWL EXP: IN-AB,SPMT,483
INTERNSHIP IN SPORT MGMT,SPMT,484
DIRECTED STUDIES,SPMT,485
RES METHODS FOR SPT ORG,SPMT,601
FINANCIAL MANAGEMENT IN SPORT,SPMT,611
PERSONNEL MGMT IN SPORT,SPMT,612
DIVERSITY & ETHICS IN SPORT,SPMT,613
SPORT MARKETING,SPMT,615
ATHLETICS ADMINISTRATION,SPMT,623
ETHICS IN COACHING,SPMT,646
SEMINAR: QUALITATIVE RESEARCH,SPMT,681
SEMINAR: SOCIAL ISSUES,SPMT,682
PRACTICUM IN SPORT MGMT,SPMT,683
INTERNSHIP IN SPT MGMT,SPMT,684
DIRECTED STUDIES,SPMT,685
THEORY OF RES IN SPORT MGMT,SPMT,690
RESEARCH,SPMT,691
LEGAL ETHIC CREDENT SPSY,SPSY,611
IND ASSESM CHILD INTEL,SPSY,612
INTEGRATED ASSESS PRAC,SPSY,614
CHILD THERAPY,SPSY,641
BEHAVIOR ASSESS & INTN,SPSY,642
FIELD EXPER/EXTERN IN SPSY,SPSY,683
PROFESSIONAL INTERNSHIP: IN-AB,SPSY,684
RESEARCH,SPSY,691
FUNDAMENTALS OF SUBSEA ENGR,SSEN,630
SUBSEA HARDWARE DESIGN,SSEN,640
SUBSEA UMBL CNTRL SYS DSGN,SSEN,641
SUBSEA RISER DESIGN,SSEN,643
APP RELIABIL ENGR SUBSEA SYST,SSEN,646
SUBSEA PROD OPERATIONS,SSEN,651
PROF DEV SEM - SUBSEA ENGR,SSEN,681
ELEM STAT INFERENCE,STAT,201
PRIN OF STATISTICS I,STAT,211
PRIN OF STATISTICS II,STAT,212
HNR-STATISTICAL METHODS,STAT,302
STATISTICAL METHODS,STAT,303
STATISTICS FOR BIOLOGY,STAT,312
COMPUTATIONAL DATA SCIENCE,STAT,315
STATISTICAL COMPUTING,STAT,404
INTRO TO LINEAR MODELS,STAT,408
MATH STATISTICS II,STAT,415
MACHINE LEARNING,STAT,421
MTHDS IN TIME SERIES ANALYSIS,STAT,426
BAYESIAN STATISTICS,STAT,438
STATISTICAL BIOINFORMATICS,STAT,446
STATISTICS CAPSTONE,STAT,482
INTERNSHIP,STAT,484
DIRECTED STUDIES,STAT,485
SPTP: STRUCTURED RES EXPERIENC,STAT,489
RESEARCH,STAT,491
STATISTICAL COMPUTATIONS,STAT,604
ADV STAT COMPUTATION,STAT,605
REGRESSION ANALYSIS,STAT,608
THEORY OF INFERENCE,STAT,611
STAT METHODOLOGY I,STAT,613
STOCHASTIC PROCESSES,STAT,615
ASYMPTOTIC STATISTICS,STAT,620
DATABASE & COMP TOOLS BIG DATA,STAT,624
OVERVIEW OF MATH STAT,STAT,630
STAT METHODS IN FINANCE,STAT,631
STAT METH II BAYES MODEL,STAT,632
DATA MINING & ANALYSIS,STAT,639
METHODS OF STAT I,STAT,641
METHODS OF STAT II,STAT,642
STAT BIOINFORMATICS,STAT,646
APPLIED STAT & DATA ANALYS,STAT,648
COMM STAT RES TEACH CONSULT,STAT,649
STAT FND DATA SCIENCE,STAT,650
STAT IN RESEARCH I,STAT,651
STAT IN RESEARCH II,STAT,652
STAT COMPUTING WITH R & PYTHON,STAT,654
APPLIED ANALYTICS,STAT,656
FLEXIBLE REGRESSION,STAT,660
SEMINAR,STAT,681
DIRECTED STUDIES,STAT,685
SPTP: PROB AND CAUSAL GRAPHS,STAT,689
RESEARCH,STAT,691
STATISTICAL CONSULTING,STAT,692
STAT CONSULTING & ETHICS,STAT,693
FRONTIERS IN STAT RESEARCH,STAT,695
HSC GULF COAST CONSORTIUM,TAMU,699
TAMUQ STUDENTS IN CS,TAMU,799
GRADUATE CONTINUOUS ENROLLMENT,TAMU,999
TECH NTWK CAPSTONE,TCMG,476
PROFESSIONAL INTERNSHIP: IN-AB,TCMG,484
DIRECTED STUDIES,TCMG,485
ENGR PERSONAL LEADERSHIP,TCMT,610
TECHNICAL MGMT DECISION MAKING,TCMT,612
TECHNICAL PROJECT MANAGEMENT,TCMT,613
PERSONAL LEADERSHIP COACHING,TCMT,619
FINANCIAL DECISION MAKING,TCMT,623
MANAGING TECHNICAL TEAMS,TCMT,624
CAPSTONE II,TCMT,641
CONTRACT AND RISK MANAGEMENT,TCMT,643
SUPERVISED CLINICAL TEACHING,TEED,425
SEMINAR,TEED,682
INTERNSHIP,TEED,684
INTRO CLTR CMTY SCTY SCH,TEFB,273
TCHNG & SCHOOL MOD SOC,TEFB,322
TEACHING SKILLS II,TEFB,324
DYN & MGMT MLCLTRL ENVRN,TEFB,371
SCIENCE MID SECON SCHL,TEFB,406
MATH IN MDDLE & SR SCH,TEFB,407
SOC ST & HUM EL ED,TEFB,410
MATH IN ELEM SCHOOL,TEFB,412
SCIENCE IN ELEM SCHOOL,TEFB,413
SUPERVISED CLINICAL TEACHING,TEFB,426
SUPERVISED CLINICAL TEACHING,TEFB,429
REGENT'S SCH: GATEWAY PLUS,UGST,001
LRN COM: GTF AGGIE SCHOLARS,UGST,181
LAUNCH London,UGST,182
THESIS WRITING,UGST,405
INTERNSHIP WCT II,UGST,484
DIRECTED STUDIES,UGST,485
COOP IN PUBLIC POLICY,UGST,492
CAPSTONE-DEPARTMENTAL,UGST,497
THE EVOLVING CITY,URPN,201
BUILDING BETTER CITIES,URPN,202
URB ANALYTICAL METHODS I,URPN,210
DIGITAL COMMUNICATION I,URPN,220
URB ANALYTICAL METHODS,URPN,310
DIGITAL COMMUNICATION II,URPN,320
INTRO GIS IN URBAN PLAN,URPN,325
ADV GIS URB & REGION  STUDY,URPN,326
LAND DEVELOPMENT I,URPN,330
INFRASTUCTURE FUNDING,URPN,331
HOUSING AND COMMUNITY,URPN,340
URBAN ISSUES,URPN,361
HEALTH SYSTEMS PLANNING,URPN,370
POLICY IMPLEMENTATION,URPN,401
SUSTAINABLE COMMUNITIES,URPN,460
STUDIO IN URBAN REG SCI,URPN,483
SPTP: HEALTH PLAN & POLICY II,URPN,489
RESEARCH,URPN,491
URSC CAPSTONE COURSE,URPN,493
FOUNDATIONS OF PLANNING,URSC,631
ANALYTIC METHODS II,URSC,642
URBAN & REGIONAL ANALYTICS,URSC,645
SEMINAR,URSC,682
DIRECTED STUDIES,URSC,685
RESEARCH: IN-AB,URSC,691
"""BIODEF",VIBS,111
21ST CENT GLOBAL ONE HLTH,VIBS,210
INTROD MAMMALIAN HISTOLOGY,VIBS,243
ESSENTIAL NEUROSCIENCE,VIBS,277
DIRECTED STUDIES,VIBS,285
TUMOR CELL BIOL CARCINOG,VIBS,411
INTRO TO EPIDEMIOLOGY,VIBS,413
ENDOCRINE TOXICOLOGY,VIBS,422
BIOL OF CELLS TISSUES,VIBS,443
DIRECTED STUDIES,VIBS,485
SPTP: DEV NEUROTOXICOLOGY,VIBS,489
ANATOMY,VIBS,601
HISTOLOGY,VIBS,602
APPLIED EPIDEMIOLOGY,VIBS,607
EPI METH II & DATA ANALY,VIBS,610
TUMOR CELL BIOL CARCINOG,VIBS,611
ENDOCRINE TOXICOLOGY,VIBS,622
OPTICAL MICROS LIVE CELL,VIBS,627
NEUROBIOLOGY,VIBS,640
EDUC VET MED BIO ENVIR,VIBS,650
PREP SCIENTIFIC PAPERS & PRES,VIBS,655
RES METH SCI TECH JOUR,VIBS,658
SCIENCE EDITING,VIBS,665
SEMINAR,VIBS,681
PROFESSIONAL INTERNSHIP,VIBS,684
DIRECTED STUDIES,VIBS,685
SPTP: SINGLE CELL DATA,VIBS,689
RESEARCH,VIBS,691
CLNCL ANATOMY LARGE ANIMALS,VIBS,912
PROF & CLINICAL SKILLS II,VIBS,914
2VM ELECTIVE,VIBS,948
VET MED & SURG SELECTIVE,VIBS,988
PRINCIPLES OF DESIGN II,VIST,106
DESIGN INNOVATION,VIST,110
FOUND VISUAL COMPUTING II,VIST,173
VIS STUDIES STUDIO I,VIST,206
THEORY & PRACTICE IN VISUALZTN,VIST,235
VISUALIZATION TECHNIQUES,VIST,284
VIS STUDIES STUDIO II,VIST,305
RESEARCH TECH IN VISUALIZATION,VIST,339
INTERACTION DESIGN,VIST,357
CREATING DIGITAL ENVIRON,VIST,372
WORLD BUILDING GAMES,VIST,401
VIS STUDIES STUDIO III,VIST,405
CAPSTONE STUDIO,VIST,409
CAPSTONE PROPOSAL DEVELOPMENT,VIST,439
DIG CHAR ART TECH USE,VIST,442
VIDEO & TIME BASED MEDIA,VIST,465
DIGITAL RENDERING,VIST,470
VIRTUAL REALITY,VIST,477
DIRECTED STUDIES,VIST,485
GAME DEVELOPMENT,VIST,487
SPTP: STORY FOR THE SCREEN,VIST,489
RESEARCH,VIST,491
INTERNSHIP: IN-AB,VIST,494
CON OF VIS COMM I,VIZA,611
RENDERING & SHADING,VIZA,616
EXPERIMENTAL TECHNIQUE,VIZA,658
PHYSIC BASED MODELING,VIZA,659
PHYSICAL COMPUTING,VIZA,662
VIRTUAL REALITY,VIZA,677
DIRECTED STUDIES,VIZA,685
SPTP: DIGITAL TWIN TECHNOLOGI,VIZA,689
RESEARCH,VIZA,691
PROFESSIONAL STUDY,VIZA,693
DIRECTED STUDIES,VLCS,485
DIRECTED STUDIES,VLCS,685
SPTP: TOPICS IN AG & VET RES,VLCS,689
RESEARCH,VLCS,691
INTEGRATED ANIMAL CARE II,VLCS,910
DIAGNOSTIC IMAGING I,VLCS,924
PROF & CLINICAL SKILLS IV,VLCS,926
2VM ELECTIVE,VLCS,948
LRG ANIMAL DIAG & THERAP II,VLCS,957
CFT II - EQUINE,VLCS,960
CFT II - FOOD ANIMAL,VLCS,961
LRG ANIMAL MED & SURG SELECTIV,VLCS,988
SCIENTIFIC ETHICS,VMID,686
INTEGRATED ANIMAL CARE III,VMID,944
CLINICAL EXPERIENCE,VMID,964
PROF & CLINICAL SKILLS VI,VMID,966
APPLIED PATHOLOGY,VPAT,643
SYSTEMIC PATHOLOGY II,VPAT,651
CELL MECHANISMS OF DISEASE,VPAT,652
FUNDAMENTALS IN LAB ANIMAL MED,VPAT,654
CONTEMP TOPICS LAB ANIMAL MED,VPAT,655
MAMMALIAN CELL PATHOBIOLOGY,VPAT,660
SEMINAR,VPAT,681
RESEARCH,VPAT,691
DIRECTED STUDIES,VSCS,685
RESEARCH,VSCS,691
TEACHING SURGERY LAB,VSCS,698
PRIN ANESTH & ANALGESIA,VSCS,930
PRINCIPLES OF SURGERY,VSCS,932
SA CLINICS ELECTIVE,VSCS,945
2VM ELECTIVE,VSCS,948
SMALL ANIMAL DIAG & THERAP II,VSCS,957
CFT II - COMPANION,VSCS,960
SMALL ANIM MED & SURG SELECTIV,VSCS,988
EPI METH II & DATA ANALY,VTMI,610
DETECTION SURVEIL & RISK ASSES,VTMI,626
WILDLIFE DISEASES,VTMI,631
IMMUNOLOGY,VTMI,649
SEMINAR,VTMI,681
DIRECTED STUDIES,VTMI,685
SPTP: BIOMEDICAL VIROL,VTMI,689
RESEARCH,VTMI,691
GREAT DISEASES OF WORLD,VTPB,221
WILDLIFE DISEASES,VTPB,301
POULTRY DISEASES,VTPB,334
BIOMEDICAL MICROBIOLOGY,VTPB,405
ADV VET MICRO LAB,VTPB,407
INTRO TO IMMUNOLOGY,VTPB,409
CELL MECHANISM OF DISEAS,VTPB,410
HNR-BIOMEDICAL VIROLOGY,VTPB,438
MAMMALIAN CELL PATHOBIOLOGY,VTPB,460
DIRECTED STUDIES,VTPB,485
PATHOLOGY I,VTPB,922
AGENTS OF DISEASE I,VTPB,925
ORGAN DYSFUNCTION,VTPB,932
DIDACTIC ELECTIVES,VTPB,948
DIRECTED STUDIES,VTPP,285
PHYSIOLOGY OF DOMESTIC ANIMALS,VTPP,323
FOOD TOXICOLOGY & SAFETY,VTPP,404
PHARMACOLOGY,VTPP,425
APPLIED BIOMEDICAL PHYSIOLOGY,VTPP,427
INTRO TO TOXICOLOGY,VTPP,429
PHYSIOL FOR BIOENGNRS II,VTPP,435
PRACTICUM BIOMEDICAL RESEARCH,VTPP,444
FETAL & EMBRYO PHYS,VTPP,452
DIRECTED STUDIES,VTPP,485
SPTP: RELATIONAL BIOLOGY MODEL,VTPP,489
RESEARCH,VTPP,491
PHYSIOLOGY II,VTPP,612
PHARMACOLOGY,VTPP,625
PRAC EVAL HUMAN HLTH RSKS CHEM,VTPP,645
FETAL & EMBRYO PHYS,VTPP,652
ADVANCED TOXICOLOGY,VTPP,670
SEMINAR,VTPP,681
DIRECTED STUDIES,VTPP,685
RESEARCH,VTPP,691
PHYSIOLOGY II,VTPP,912
PHYSIOLOGY ELECTIVE,VTPP,948
WILDLIFE DISEASES,WFSC,637
TECHNQS OF WILDLIFE MGMT,WFSC,638
FIELD MILITARY LAND MGMT,WFSC,642
WILDLIFE NAT RESOURCE POLICY,WFSC,644
SEMINAR,WFSC,681
DIRECTED STUDIES,WFSC,685
SPTP: COMM NAT RESOURCES,WFSC,689
RESEARCH,WFSC,691
INTRO TO WOMEN'S & GNDR,WGST,200
INTRO GENDER & SOCIETY,WGST,207
PSYC HUMAN SEXUALITY,WGST,210
